1	-0.0578981	-0.0252644	-0.0121135
1	-0.105867	-0.121873	0.00654623
1	-0.0203385	0.0491946	0.0130161
1	-0.0292555	0.0482345	0.00946563
1	-0.0750141	-0.061559	-0.00207446
1	0.0252537	-0.0572118	-0.00804232
1	-0.0292231	0.105057	-0.286239
1	-0.0138513	0.0534492	-0.111937
1	0.0266182	0.0174059	-0.0201436
1	-0.038987	0.00720052	0.00616902
1	-0.0315041	0.0840308	-0.099814
1	-0.0394263	0.0618877	-0.0708015
1	-0.0493669	0.0758533	-0.0781142
1	-0.0221509	0.0819978	-0.113797
1	-0.0285671	0.107321	-0.288672
1	-0.0283982	0.107407	-0.287714
1	-0.0490634	0.104498	-0.123919
1	-0.0619446	0.125257	-0.129167
1	-0.0520952	-0.00592851	0.00649877
1	-0.0190155	0.0161168	0.00644289
1	-0.00206345	0.0291189	0.00382193
1	-0.0103036	0.0297666	-0.0150823
1	-0.00740182	0.0230721	-0.000625524
1	0.0889407	-0.0355036	-0.0104543
1	0.0735333	-0.0233472	-0.0022555
1	0.0760844	-0.0303837	-0.00215793
1	0.0504332	0.00881803	0.0504866
1	0.0753996	-0.0173322	-0.00743814
1	0.0655789	-0.022157	-0.00267495
1	0.0823241	-0.0292192	-0.00220447
1	-0.014737	0.0171999	-0.00341016
1	0.00988715	-0.00697973	-0.0048803
1	-0.0111656	0.0236192	0.000998817
1	-0.0190957	0.0519218	-0.00493948
1	0.0213424	0.0135799	0.012427
1	-0.0380255	0.0296495	0.0119845
1	0.0285874	0.0096759	-0.0176967
1	0.0216202	0.026368	-0.0108181
1	-0.0325407	0.0885227	-0.0811451
1	-0.0087549	0.0225377	0.0328241
1	-0.0263289	0.0828138	0.144838
1	0.0408624	0.00348906	0.000935341
1	-0.00199649	0.0175595	0.00277449
1	-0.037074	0.0233372	0.0326402
1	-0.0134786	0.0079359	0.0135385
1	-0.00794982	0.0167165	0.0300695
1	-0.00936348	0.00608598	-0.0131918
1	-0.0189473	0.0479981	-0.0155423
1	0.0164933	0.00681904	-0.00070804
1	-0.0310579	0.0280313	0.0150232
1	-0.015411	0.0327941	0.00402433
1	-0.0122818	0.0370002	-0.0080442
1	-0.0195503	0.031226	-0.0278665
1	-0.0282832	0.0480198	-0.0195427
1	-0.0620742	-0.0305143	0.00931345
1	-0.0483653	-0.0362645	0.00912138
1	-0.113087	-0.156336	-0.00115582
1	0.00124403	0.0317156	0.00110118
1	-0.00942483	0.0322691	-0.00503674
1	-0.00293671	0.0334541	-0.00457329
1	0.00540741	0.00905555	0.0108027
1	-0.0116486	0.0301574	-0.00350268
1	0.00776289	0.00907661	0.0206892
1	-0.0402528	-0.049375	-0.0138108
1	-0.0309	0.0983131	0.172139
1	-0.0198132	0.0325723	0.0586483
1	-0.0239689	0.100502	0.182942
1	0.0385641	0.0226187	-0.0105755
1	-0.0236623	0.102713	0.194184
1	-0.0915771	-0.120068	-0.0195211
1	0.145261	-0.0718817	0.0189729
1	0.139774	-0.0720942	0.0177796
1	0.136311	-0.0673102	0.0157418
1	0.0997935	-0.0342358	0.00223562
1	0.119838	-0.0597766	0.0103225
1	0.11267	-0.0508634	0.0126709
1	-0.0946548	-0.142519	-0.0222401
1	-0.1088	-0.169997	-0.00972779
1	-0.0800462	-0.0960011	-0.0184498
1	0.0256419	0.0175782	-0.0113279
1	0.0334202	0.00944876	0.00440789
1	-0.0711076	-0.0984736	-0.0195346
1	-0.124546	-0.179932	-0.0177926
1	-0.107777	-0.168997	-0.00718458
1	0.144333	-0.0767396	0.0156902
1	0.123532	-0.0578186	0.00392715
1	0.0993714	-0.0330681	-0.00616366
1	-0.0246217	0.0920757	0.176902
1	-0.0275152	0.0977335	0.181935
1	0.147638	-0.072994	0.0164951
1	0.133293	-0.0629008	0.0160627
1	0.108857	-0.0566693	0.0108582
1	0.145032	-0.0762487	0.0153711
1	0.121505	-0.0615238	0.0084018
1	0.0981019	-0.0361965	0.00822731
1	0.0864449	-0.029447	-0.00382412
1	0.0342915	0.0513492	0.138656
1	0.0175545	0.0752233	0.152724
1	0.0184541	0.0667918	0.159366
1	0.0308444	0.0152062	0.0447565
1	-0.0819158	-0.130396	-0.020301
1	-0.0234117	0.0516992	-0.0203334
1	-0.0398031	0.00273566	0.0134706
1	-0.0366026	0.0761841	0.0268359
1	-0.0466656	0.0792384	0.0315185
1	-0.0457968	0.0777962	0.0312232
1	0.00924176	0.00844488	0.0311564
1	-0.0326687	0.0134489	-0.00143807
1	-0.0625733	0.126527	-0.130068
1	-0.0471129	0.0574047	0.0306871
1	-0.0387711	0.0788552	0.029933
1	-0.00831041	0.0245293	0.00493033
1	-0.0131682	0.0218246	0.0326341
1	-0.039239	0.0217496	0.0244279
1	-0.0146194	0.027953	-0.00165876
1	-0.0380881	0.055005	0.0566392
1	-0.0312459	0.0550346	0.00783092
1	-0.108877	-0.167023	-0.0125773
1	-0.0182961	0.0950189	-0.230228
1	0.025322	0.0162056	-0.00119214
1	0.00802754	0.0313995	0.0235488
1	0.00822578	0.00557125	-0.00493431
1	-0.0474291	-0.00997779	0.0258362
1	-0.0318784	0.0194019	0.0154798
1	-0.0265677	0.0784547	-0.22494
1	-0.0180027	0.0727518	-0.191006
1	-0.0102352	0.0467286	0.0551535
1	-0.00579631	-0.00566721	-0.011607
1	-0.0081528	0.0190239	0.00976775
1	0.0355383	0.0023861	0.0012133
1	0.0794474	-0.0248032	-0.00774811
1	0.0716951	-0.026912	-0.00379618
1	0.0724212	-0.0231264	-0.0050726
1	0.074257	-0.0265043	-0.00957587
1	0.0537113	-0.0250072	-0.00307421
1	0.0328042	-0.0229355	-0.000150954
1	0.0766134	-0.0344665	-0.00982518
1	0.0330143	-0.0459585	-0.00859144
1	0.0169168	0.0206116	0.0070706
1	-0.0270273	0.0513013	0.0563211
1	-0.0245795	0.0594538	0.0936272
1	-0.0122217	0.0435036	0.0784277
1	-0.0387265	0.0504426	0.0231218
1	-0.0159691	0.0625602	0.0851646
1	-0.0140172	0.0759206	0.116925
1	-0.0264044	0.0559764	0.0190944
1	-0.0535501	0.0264449	0.0215569
1	-0.0142046	0.0577002	0.0892624
1	-0.00317129	0.0222982	0.0241372
1	-0.0323219	0.0188608	0.0187881
1	-0.0323256	0.0258327	0.0496879
1	-0.0139263	0.0272745	-0.00283584
1	-0.0191756	0.0371426	0.00636241
1	-0.0373979	0.0324805	0.00590381
1	-0.0230191	0.0579497	-0.015377
1	-0.03592	0.0343784	0.0460876
1	-0.0175877	0.0463026	0.0682141
